Customer Id,Geography Id,Customer Alternate Id,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Suffix,Gender,Email Address,Yearly Income,Total Children,Number of Children At Home,Education,Occupation,Owns House,Number of Cars Owned,Address Line 1,Address Line 2,Date of First Purchase,Commute Distance,Marital Status,Phone Number
28180,609,AW00028180,,Jerry,M,Chander,FALSE,1973-01-31 00:00,,M,jerry17@adventure-works.com,60000,0,0,Partial College,Skilled Manual,0,1,1613 Santa Maria,,2011-03-19 00:00,2-5 Miles,S,278-555-0110
28181,543,AW00028181,,Katherine,J,Rodriguez,FALSE,1976-08-30 00:00,,F,katherine91@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,5412 Glenhaven Ave South,,2011-03-04 00:00,2-5 Miles,M,801-555-0134
28182,385,AW00028182,,Fernando,,Turner,FALSE,1966-03-05 00:00,,M,fernando38@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,6242 Cleveland Avenue,,2011-03-05 00:00,0-1 Miles,M,878-555-0125
28183,301,AW00028183,,Nicole,M,Howard,FALSE,1966-01-01 00:00,,F,nicole38@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,1060 Mcelroy Court,,2011-03-07 00:00,2-5 Miles,M,963-555-0168
28184,345,AW00028184,,Madison,,Russell,FALSE,1976-12-04 00:00,,F,madison32@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,5289 Steven Drive,,2011-03-22 00:00,2-5 Miles,M,873-555-0146
28185,301,AW00028185,,Eric,S,Alexander,FALSE,1976-10-13 00:00,,M,eric26@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,1773 Royal Palm Lane,,2011-03-06 00:00,2-5 Miles,M,106-555-0117
28186,536,AW00028186,,Jenny,M,Wagner,FALSE,1965-08-05 00:00,,F,jenny3@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,2205 Stonehedge Dr.,,2011-03-05 00:00,0-1 Miles,M,893-555-0112
28187,338,AW00028187,,Aaron,,Chen,FALSE,1970-11-09 00:00,,M,aaron25@adventure-works.com,60000,4,3,Bachelors,Professional,1,0,4633 Jefferson Street,,2013-07-13 00:00,2-5 Miles,M,969-555-0160
28188,542,AW00028188,,Kayla,,Price,FALSE,1964-10-13 00:00,,F,kayla24@adventure-works.com,60000,4,3,Bachelors,Professional,1,0,6696 Park Highlands Blvd.,,2013-12-04 00:00,2-5 Miles,S,159-555-0191
28189,54,AW00028189,,James,,Griffin,FALSE,1970-10-22 00:00,,M,james36@adventure-works.com,70000,2,0,Graduate Degree,Professional,0,1,4610 Pinto Road,,2013-12-21 00:00,0-1 Miles,S,387-555-0113
28190,355,AW00028190,,Kimberly,R,Cook,FALSE,1970-05-17 00:00,,F,kimberly22@adventure-works.com,70000,2,0,Graduate Degree,Professional,1,1,3432 White Pl.,,2011-03-25 00:00,2-5 Miles,S,610-555-0154
28191,612,AW00028191,,Mya,O,Long,FALSE,1964-12-16 00:00,,F,mya11@adventure-works.com,70000,2,0,Graduate Degree,Professional,1,1,3700 Lane Way,,2011-03-22 00:00,2-5 Miles,S,364-555-0120
28192,648,AW00028192,,Abigail,,Sanchez,FALSE,1970-09-18 00:00,,F,abigail3@adventure-works.com,70000,5,5,Graduate Degree,Professional,1,3,977 Delta View Ln.,,2013-10-21 00:00,10+ Miles,M,808-555-0111
28193,335,AW00028193,,Taylor,,Davis,FALSE,1964-10-16 00:00,,F,taylor52@adventure-works.com,70000,5,5,Graduate Degree,Professional,1,3,4377 Viking Dr.,,2011-03-06 00:00,10+ Miles,S,194-555-0130
28194,536,AW00028194,,Lydia,P,Garcia,FALSE,1964-08-14 00:00,,F,lydia13@adventure-works.com,80000,1,0,Graduate Degree,Professional,0,0,8398 Kathryn Drive,,2011-03-27 00:00,0-1 Miles,S,802-555-0191
28195,43,AW00028195,,Kellie,R,Martin,FALSE,1964-12-30 00:00,,F,kellie0@adventure-works.com,80000,3,0,Graduate Degree,Professional,0,0,5414 Stonehedge Dr.,,2013-12-05 00:00,0-1 Miles,S,564-555-0118
28196,548,AW00028196,,Timothy,,Cox,FALSE,1963-11-15 00:00,,M,timothy11@adventure-works.com,80000,1,0,Partial College,Skilled Manual,1,1,2303 Rosebrook Ct.,,2011-04-27 00:00,0-1 Miles,M,539-555-0153
28197,68,AW00028197,,Kayla,W,Rodriguez,FALSE,1969-10-02 00:00,,F,kayla19@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,799 Temple Dr.,,2011-08-11 00:00,2-5 Miles,S,581-555-0152
28198,66,AW00028198,,Jared,V,Moyer,FALSE,1963-08-10 00:00,,M,jared16@adventure-works.com,60000,1,0,Bachelors,Professional,0,1,2201 Huston Road,,2011-08-12 00:00,0-1 Miles,M,173-555-0182
28199,360,AW00028199,,Alyssa,M,Jones,FALSE,1963-11-07 00:00,,F,alyssa2@adventure-works.com,60000,1,0,Bachelors,Professional,0,1,9682 Morello Court,,2011-04-02 00:00,0-1 Miles,S,446-555-0158
28200,369,AW00028200,,Morgan,W,Henderson,FALSE,1963-09-07 00:00,,F,morgan74@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,8354 Ponderosa Drive,,2011-04-06 00:00,2-5 Miles,M,622-555-0119
28201,25,AW00028201,,Tyler,T,Martinez,FALSE,1975-03-25 00:00,,M,tyler15@adventure-works.com,80000,4,4,Graduate Degree,Management,1,0,4478 Rainier Dr.,,2013-01-19 00:00,0-1 Miles,M,1 (11) 500 555-0196
28202,32,AW00028202,,Maria,E,King,FALSE,1974-09-12 00:00,,F,maria60@adventure-works.com,80000,4,4,Graduate Degree,Management,1,0,1688 Sudan Loop,,2012-12-30 00:00,0-1 Miles,S,1 (11) 500 555-0124
28203,38,AW00028203,,Victor,I,Gomez,FALSE,1974-12-26 00:00,,M,victor2@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,5805 Nob Hill Drive,,2013-01-05 00:00,0-1 Miles,M,1 (11) 500 555-0173
28204,19,AW00028204,,Peter,K,Xu,FALSE,1980-09-28 00:00,,M,peter12@adventure-works.com,100000,1,0,Graduate Degree,Management,1,0,6975 Ridgewood Drive,,2012-12-31 00:00,2-5 Miles,M,1 (11) 500 555-0115
28205,22,AW00028205,,Carolyn,,Mehta,FALSE,1973-08-31 00:00,,F,carolyn13@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,4644 Rossmor Parkway,,2013-04-26 00:00,0-1 Miles,M,1 (11) 500 555-0123
28206,13,AW00028206,,Angelica,C,Long,FALSE,1976-01-19 00:00,,F,angelica9@adventure-works.com,80000,4,4,Graduate Degree,Management,1,1,8758 Garden Ave,,2013-01-24 00:00,0-1 Miles,S,1 (11) 500 555-0161
28207,37,AW00028207,,Larry,W,Moreno,FALSE,1975-11-08 00:00,,M,larry8@adventure-works.com,80000,4,4,Graduate Degree,Management,1,1,4487 San Miguel Court,,2013-01-05 00:00,0-1 Miles,M,1 (11) 500 555-0161
28208,30,AW00028208,,Karen,C,Sun,FALSE,1976-01-19 00:00,,F,karen23@adventure-works.com,90000,2,0,Bachelors,Professional,1,0,8758 Garden Ave,,2013-02-23 00:00,0-1 Miles,S,1 (11) 500 555-0192
28209,39,AW00028209,,Krista,,Carlson,FALSE,1974-05-08 00:00,,F,krista17@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,5983 Meadowlark Court,,2013-04-17 00:00,2-5 Miles,M,1 (11) 500 555-0153
28210,6,AW00028210,,Meghan,I,Alan,FALSE,1973-11-30 00:00,,F,meghan4@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,9730 Krueger Drive,,2013-04-15 00:00,2-5 Miles,M,1 (11) 500 555-0162
28211,26,AW00028211,,Randall,M,Suarez,FALSE,1974-04-23 00:00,,M,randall21@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,7787 Olive St.,,2013-04-11 00:00,2-5 Miles,M,1 (11) 500 555-0150
28212,33,AW00028212,,Melody,E,Hernandez,FALSE,1979-04-02 00:00,,F,melody4@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,1082 Crivello Avenue,,2013-04-19 00:00,2-5 Miles,M,1 (11) 500 555-0148
28213,35,AW00028213,,Jared,A,Morgan,FALSE,1979-03-09 00:00,,M,jared14@adventure-works.com,70000,5,5,Bachelors,Professional,0,3,4846 Colfax St.,,2013-08-11 00:00,10+ Miles,M,1 (11) 500 555-0143
28214,4,AW00028214,,Hailey,A,King,FALSE,1979-03-09 00:00,,F,hailey59@adventure-works.com,70000,5,5,Bachelors,Professional,1,3,8737 Golf Club Rd.,,2013-09-30 00:00,10+ Miles,M,1 (11) 500 555-0194
28215,40,AW00028215,,Priscilla,A,Shen,FALSE,1973-05-10 00:00,,F,priscilla2@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,359 Candlestick Dr.,,2013-04-04 00:00,0-1 Miles,S,1 (11) 500 555-0120
28216,15,AW00028216,,Adrienne,L,Ramos,FALSE,1972-07-23 00:00,,F,adrienne14@adventure-works.com,70000,5,5,Bachelors,Professional,0,3,1567 Midway Ct,,2013-03-02 00:00,10+ Miles,M,1 (11) 500 555-0145
28217,21,AW00028217,,Kristy,,Carlson,FALSE,1980-10-10 00:00,,F,kristy16@adventure-works.com,110000,1,0,Graduate Degree,Management,1,0,189 Rae Anne Dr,,2013-02-25 00:00,0-1 Miles,S,1 (11) 500 555-0179
28218,7,AW00028218,,Denise,,Arun,FALSE,1972-12-31 00:00,,F,denise8@adventure-works.com,70000,5,5,Bachelors,Professional,1,4,9784 Mellowood Street,,2013-09-08 00:00,10+ Miles,M,1 (11) 500 555-0146
28219,6,AW00028219,,Chad,,Goel,FALSE,1972-10-16 00:00,,M,chad20@adventure-works.com,80000,5,5,Graduate Degree,Management,1,3,4666 Sierra Ridge,,2013-11-24 00:00,0-1 Miles,S,1 (11) 500 555-0145
28220,26,AW00028220,,Kelsey,W,Xu,FALSE,1972-03-19 00:00,,F,kelsey4@adventure-works.com,80000,5,5,Bachelors,Professional,0,4,4769 Mt. View Dr.,,2013-11-16 00:00,0-1 Miles,S,1 (11) 500 555-0196
28221,361,AW00028221,,Isabella,,Rodriguez,FALSE,1963-05-13 00:00,,F,isabella76@adventure-works.com,60000,2,0,High School,Professional,1,2,6314 Mota Dr.,,2011-04-15 00:00,5-10 Miles,M,638-555-0163
28222,552,AW00028222,,Eduardo,,Lewis,FALSE,1962-07-05 00:00,,M,eduardo20@adventure-works.com,60000,2,0,High School,Professional,0,2,8769 Haven Drive,,2011-03-31 00:00,1-2 Miles,S,675-555-0112
28223,315,AW00028223,,Jessica,,Davis,FALSE,1968-07-03 00:00,,F,jessica52@adventure-works.com,60000,2,0,High School,Professional,1,2,624 Peabody Road,,2011-04-16 00:00,5-10 Miles,S,186-555-0118
28224,345,AW00028224,,Spencer,,Henderson,FALSE,1962-08-03 00:00,,M,spencer6@adventure-works.com,90000,2,0,Partial College,Professional,0,1,895 Sandalwood Drive,,2011-04-15 00:00,2-5 Miles,S,873-555-0120
28225,359,AW00028225,,Robert,,Ross,FALSE,1979-09-06 00:00,,M,robert17@adventure-works.com,90000,2,0,Partial College,Professional,1,1,4032 La Salle Ave,,2013-07-05 00:00,5-10 Miles,M,904-555-0173
28226,614,AW00028226,,Sebastian,C,Ramirez,FALSE,1961-11-20 00:00,,M,sebastian8@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,1,2,2951 Dublin,,2013-02-01 00:00,5-10 Miles,M,903-555-0112
28227,632,AW00028227,,Caleb,P,Wang,FALSE,1962-03-14 00:00,,M,caleb21@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,0,2,8523 Magic Dr,,2013-08-27 00:00,1-2 Miles,S,435-555-0140
28228,633,AW00028228,,Gloria,,Reed,FALSE,1978-01-30 00:00,,F,gloria23@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,0,2,2569 La Orinda Pl.,,2013-09-04 00:00,1-2 Miles,S,582-555-0119
28229,374,AW00028229,,Samantha,,Wilson,FALSE,1967-09-14 00:00,,F,samantha8@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,0,2,3582 Juliet Court,,2013-08-21 00:00,1-2 Miles,S,990-555-0116
28230,385,AW00028230,,Stephanie,O,Morgan,FALSE,1967-09-24 00:00,,F,stephanie9@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,1,2,1462 Summit View Dr.,,2013-05-23 00:00,5-10 Miles,S,227-555-0110
28231,548,AW00028231,,James,V,Powell,FALSE,1978-08-12 00:00,,M,james24@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,1,2,8358 Azalea Avenue,,2013-08-10 00:00,5-10 Miles,S,380-555-0195
28232,536,AW00028232,,Gavin,,Russell,FALSE,1976-02-20 00:00,,M,gavin18@adventure-works.com,90000,4,4,Partial College,Professional,0,3,8219 Orwood Rd.,,2013-07-04 00:00,0-1 Miles,S,572-555-0125
28233,644,AW00028233,,Patrick,A,Richardson,FALSE,1976-02-19 00:00,,M,patrick14@adventure-works.com,100000,4,1,Partial College,Professional,0,4,3977 Strasbourg Lane,,2013-05-16 00:00,0-1 Miles,S,472-555-0122
28234,298,AW00028234,,Jack,I,Nelson,FALSE,1970-08-13 00:00,,M,jack45@adventure-works.com,100000,4,1,Partial College,Professional,1,4,3624 Garaventa Drive,,2011-04-10 00:00,2-5 Miles,M,262-555-0139
28235,312,AW00028235,,Cole,M,Rogers,FALSE,1970-08-11 00:00,,M,cole20@adventure-works.com,120000,2,2,Bachelors,Management,0,4,8310 Mountaire Pkwy.,,2013-03-16 00:00,1-2 Miles,S,159-555-0114
28236,314,AW00028236,,Isabel,J,Diaz,FALSE,1976-07-09 00:00,,F,isabel20@adventure-works.com,120000,2,2,Bachelors,Management,0,4,966 Houston Ct,,2013-07-26 00:00,1-2 Miles,S,460-555-0197
28237,315,AW00028237,,Hailey,J,Foster,FALSE,1970-12-10 00:00,,F,hailey36@adventure-works.com,120000,3,2,Bachelors,Management,1,4,8127 Otter Dr.,,2013-01-29 00:00,2-5 Miles,M,464-555-0117
28238,322,AW00028238,,Dalton,,Flores,FALSE,1971-01-04 00:00,,M,dalton58@adventure-works.com,120000,3,2,Bachelors,Management,0,4,4534 Blum Rd.,,2013-12-29 00:00,1-2 Miles,S,344-555-0110
28239,69,AW00028239,,Richard,C,Ramirez,FALSE,1975-04-20 00:00,,M,richard88@adventure-works.com,80000,4,3,Partial College,Professional,0,1,3302 Alan Dr,,2013-03-01 00:00,0-1 Miles,S,831-555-0160
28240,633,AW00028240,,Eduardo,,Clark,FALSE,1970-01-11 00:00,,M,eduardo18@adventure-works.com,90000,0,0,Partial College,Professional,0,1,6979 Harvard Drive,,2011-04-13 00:00,2-5 Miles,M,441-555-0118
28241,635,AW00028241,,Charles,L,King,FALSE,1969-12-01 00:00,,M,charles31@adventure-works.com,100000,5,2,Partial College,Professional,1,0,3994 Pinecrest Court,,2013-03-06 00:00,2-5 Miles,M,620-555-0169
28242,307,AW00028242,,Madison,,Butler,FALSE,1969-12-31 00:00,,F,madison26@adventure-works.com,120000,4,2,Partial College,Professional,1,4,8280 Parkway Dr.,,2013-08-13 00:00,2-5 Miles,M,179-555-0128
28243,335,AW00028243,,Marcus,,Cook,FALSE,1981-04-12 00:00,,M,marcus88@adventure-works.com,130000,2,2,Bachelors,Management,0,3,9448 San Marino Ct.,,2011-04-07 00:00,0-1 Miles,S,131-555-0138
28244,374,AW00028244,,Samantha,P,Davis,FALSE,1975-05-14 00:00,,F,samantha6@adventure-works.com,160000,1,1,Bachelors,Management,1,3,5972 Boxwood Dr.,,2011-04-07 00:00,0-1 Miles,M,805-555-0198
28245,50,AW00028245,,Gavin,I,Henderson,FALSE,1961-07-04 00:00,,M,gavin4@adventure-works.com,80000,3,0,Partial College,Professional,1,1,5309 Diane Ct.,,2014-01-02 00:00,2-5 Miles,S,322-555-0195
28246,539,AW00028246,,Alexa,,Gray,FALSE,1967-10-08 00:00,,F,alexa5@adventure-works.com,80000,3,0,Partial College,Professional,0,2,5811 Hillcrest,,2011-04-12 00:00,0-1 Miles,S,629-555-0130
28247,542,AW00028247,,Jonathan,,Adams,FALSE,1962-03-22 00:00,,M,jonathan46@adventure-works.com,90000,2,1,Partial College,Professional,1,0,2835 The Trees Drive,,2011-04-27 00:00,5-10 Miles,S,145-555-0135
28248,53,AW00028248,,Eric,,Scott,FALSE,1968-11-12 00:00,,M,eric55@adventure-works.com,80000,4,3,Partial College,Professional,0,2,9168 Wellington Ct.,,2013-02-21 00:00,0-1 Miles,S,976-555-0128
28249,545,AW00028249,,Julia,M,Carter,FALSE,1968-08-29 00:00,,F,julia8@adventure-works.com,90000,0,0,Partial College,Professional,1,1,4638 Chestnut Ave,,2013-10-14 00:00,10+ Miles,M,934-555-0179
28250,298,AW00028250,,Tyrone,L,Dominguez,FALSE,1974-05-14 00:00,,M,tyrone11@adventure-works.com,100000,0,2,Partial College,Professional,1,2,8370 Merry Circle,,2011-04-09 00:00,2-5 Miles,M,818-555-0171
28251,300,AW00028251,,Joe,,Rubio,FALSE,1968-07-17 00:00,,M,joe44@adventure-works.com,100000,0,2,Partial College,Professional,1,2,2049 Benedict Court,,2013-06-14 00:00,2-5 Miles,M,461-555-0148
28252,345,AW00028252,,Sydney,T,Murphy,FALSE,1969-05-12 00:00,,F,sydney8@adventure-works.com,130000,3,2,Bachelors,Management,1,4,8238 D Crane Ct.,,2013-10-19 00:00,0-1 Miles,M,774-555-0122
28253,383,AW00028253,,Jeremiah,S,Green,FALSE,1974-05-07 00:00,,M,jeremiah18@adventure-works.com,160000,1,1,Bachelors,Management,0,4,2 Fall Creek Road,,2013-07-02 00:00,0-1 Miles,S,939-555-0183
28254,66,AW00028254,,Jacqueline,W,Brooks,FALSE,1973-08-11 00:00,,F,jacqueline25@adventure-works.com,80000,5,4,Partial College,Professional,0,3,9684 Morello Heights Circle,,2013-06-21 00:00,0-1 Miles,S,182-555-0138
28255,607,AW00028255,,Robert,B,Clark,FALSE,1973-07-18 00:00,,M,robert79@adventure-works.com,90000,5,4,Partial College,Professional,1,3,2461 Stephine Way,,2011-04-29 00:00,5-10 Miles,S,770-555-0169
28256,536,AW00028256,,Colin,R,Beck,FALSE,1968-04-16 00:00,,M,colin43@adventure-works.com,90000,5,4,Partial College,Professional,1,3,1440 Azores Circle,,2013-05-27 00:00,5-10 Miles,M,707-555-0197
28257,648,AW00028257,,Zachary,E,Martin,FALSE,1973-04-14 00:00,,M,zachary45@adventure-works.com,100000,1,2,Partial College,Professional,1,4,2556 San Remo Ct,,2011-04-03 00:00,5-10 Miles,S,404-555-0162
28258,360,AW00028258,,Destiny,C,Bryant,FALSE,1968-03-08 00:00,,F,destiny65@adventure-works.com,130000,1,3,Bachelors,Management,0,1,2773 Kirkwood Dr,,2014-01-01 00:00,2-5 Miles,S,658-555-0177
28259,369,AW00028259,,Samuel,C,Mitchell,FALSE,1973-11-29 00:00,,M,samuel41@adventure-works.com,160000,1,2,Bachelors,Management,1,3,3663 Colt Ct.,,2011-04-08 00:00,0-1 Miles,M,654-555-0112
28260,50,AW00028260,,Hunter,,Roberts,FALSE,1967-02-19 00:00,,M,hunter33@adventure-works.com,70000,5,4,Partial College,Professional,0,3,1048 Burwood Way,,2013-06-28 00:00,2-5 Miles,S,181-555-0117
28261,69,AW00028261,,Stephanie,L,Griffin,FALSE,1967-01-19 00:00,,F,stephanie48@adventure-works.com,80000,5,4,Partial College,Professional,1,3,8682 Hungry Rd,,2013-10-28 00:00,5-10 Miles,M,965-555-0178
28262,616,AW00028262,,Destiny,,Diaz,FALSE,1972-07-03 00:00,,F,destiny68@adventure-works.com,80000,5,4,Partial College,Professional,1,3,8500 Pinehurst Court,,2014-01-21 00:00,5-10 Miles,M,635-555-0141
28263,616,AW00028263,,Jonathan,,Lee,FALSE,1966-11-04 00:00,,M,jonathan76@adventure-works.com,80000,5,4,Partial College,Professional,1,3,5474 Jason Ct.,,2013-11-19 00:00,5-10 Miles,M,706-555-0174
28264,623,AW00028264,,Nicole,,Diaz,FALSE,1967-03-27 00:00,,F,nicole71@adventure-works.com,90000,4,3,Partial College,Professional,0,1,1025 R St.,,2011-04-26 00:00,1-2 Miles,S,614-555-0115
28265,548,AW00028265,,Shirleen,H,Travers,FALSE,1967-02-22 00:00,,M,shirleen0@adventure-works.com,90000,4,3,High School,Professional,1,2,2791 Orchard View Ave.,,2013-11-28 00:00,5-10 Miles,S,549-555-0158
28266,548,AW00028266,,Wyatt,,Flores,FALSE,1966-09-20 00:00,,M,wyatt62@adventure-works.com,90000,4,3,High School,Professional,0,2,4456 Eastgate,,2013-04-02 00:00,1-2 Miles,S,566-555-0115
28267,302,AW00028267,,Jordan,J,Young,FALSE,1966-09-09 00:00,,F,jordan46@adventure-works.com,110000,1,3,Partial College,Professional,1,4,8824 D Apling Court,,2013-02-28 00:00,5-10 Miles,M,434-555-0159
28268,311,AW00028268,,Jordan,T,Campbell,FALSE,1972-07-09 00:00,,F,jordan35@adventure-works.com,120000,1,3,High School,Professional,1,4,473 Heather Road,,2011-04-11 00:00,5-10 Miles,S,603-555-0129
28269,325,AW00028269,,Alexandra,M,Green,FALSE,1966-08-23 00:00,,F,alexandra56@adventure-works.com,130000,1,3,Bachelors,Management,0,1,5219 Bailey Ln.,,2013-03-10 00:00,2-5 Miles,S,370-555-0149
28270,644,AW00028270,,Samuel,A,Long,FALSE,1966-03-22 00:00,,M,samuel8@adventure-works.com,60000,2,0,High School,Professional,1,2,3727 Duck Horn Court,,2011-04-20 00:00,5-10 Miles,S,826-555-0171
28271,300,AW00028271,,Sean,,Gonzalez,FALSE,1960-12-01 00:00,,M,sean40@adventure-works.com,60000,2,0,High School,Professional,1,2,5627 Imperial Dr.,,2011-04-07 00:00,5-10 Miles,S,581-555-0113
28272,66,AW00028272,,Hunter,M,Jai,FALSE,1961-04-14 00:00,,M,hunter27@adventure-works.com,70000,4,3,High School,Professional,1,1,9621 Alamo Court,,2013-11-12 00:00,5-10 Miles,M,552-555-0114
28273,355,AW00028273,,Madeline,,Mitchell,FALSE,1961-02-10 00:00,,F,madeline11@adventure-works.com,90000,2,1,High School,Professional,1,1,8141 Mitchell Canyon Road,,2011-04-04 00:00,10+ Miles,M,922-555-0195
28274,612,AW00028274,,William,,Rodriguez,FALSE,1965-11-30 00:00,,M,william15@adventure-works.com,70000,2,0,Partial High School,Skilled Manual,1,2,9562 Tupelo Dr.,,2013-01-30 00:00,5-10 Miles,S,289-555-0172
28275,302,AW00028275,,Ian,L,Howard,FALSE,1959-12-15 00:00,,M,ian78@adventure-works.com,70000,2,0,Partial High School,Skilled Manual,0,2,3001 Hanson Lane,,2013-12-15 00:00,1-2 Miles,S,535-555-0131
28276,609,AW00028276,,Christy,J,Deng,FALSE,1941-05-24 00:00,,F,christy21@adventure-works.com,40000,3,0,Partial College,Professional,1,2,2574 Red Leaf,,2013-09-12 00:00,5-10 Miles,M,611-555-0170
28277,609,AW00028277,,Katrina,,Deng,FALSE,1940-08-01 00:00,,F,katrina0@adventure-works.com,40000,3,0,Partial College,Professional,1,2,5562 Galindo Street,,2014-01-21 00:00,5-10 Miles,S,613-555-0165
28278,611,AW00028278,,Jaime,J,Becker,FALSE,1941-01-17 00:00,,M,jaime43@adventure-works.com,50000,2,0,Graduate Degree,Management,1,2,879 South Royal Links,,2013-05-06 00:00,5-10 Miles,M,778-555-0131
28279,611,AW00028279,,Spencer,D,Simmons,FALSE,1941-05-22 00:00,,M,spencer17@adventure-works.com,50000,2,0,Graduate Degree,Management,1,2,1963 Palms,,2013-05-10 00:00,5-10 Miles,M,292-555-0142
28280,546,AW00028280,,Tristan,G,Powell,FALSE,1940-08-21 00:00,,M,tristan9@adventure-works.com,50000,2,0,Graduate Degree,Management,1,2,5995 The Trees Dr.,,2013-08-26 00:00,5-10 Miles,S,814-555-0114
28281,310,AW00028281,,Juan,A,Cox,FALSE,1941-06-24 00:00,,M,juan20@adventure-works.com,70000,4,0,Graduate Degree,Management,1,2,9566 River Ash Court,,2013-04-27 00:00,5-10 Miles,M,627-555-0113
28282,548,AW00028282,,Cindy,,Foster,FALSE,1942-01-18 00:00,,F,cindy27@adventure-works.com,50000,2,0,Graduate Degree,Management,1,2,3348 Del Vista Court,,2013-07-10 00:00,5-10 Miles,S,337-555-0150
28283,54,AW00028283,,Rachel,,Long,FALSE,1971-01-07 00:00,,F,rachel57@adventure-works.com,80000,5,4,Partial College,Professional,0,3,8364 Pepper Drive,,2013-12-21 00:00,1-2 Miles,S,909-555-0174
28284,62,AW00028284,,Bailey,R,Kelly,FALSE,1965-09-02 00:00,,F,bailey1@adventure-works.com,80000,5,4,Partial College,Professional,1,3,1780 Abbey Court,,2013-12-19 00:00,5-10 Miles,S,106-555-0198
28285,546,AW00028285,,Savannah,H,King,FALSE,1965-08-26 00:00,,F,savannah42@adventure-works.com,100000,3,2,Partial College,Professional,1,4,9666 Stillwater Ct.,,2011-04-08 00:00,5-10 Miles,M,205-555-0187
28286,634,AW00028286,,Destiny,,Alexander,FALSE,1965-08-24 00:00,,F,destiny66@adventure-works.com,100000,0,3,Partial College,Professional,0,1,7432 Corte Valencia,,2013-04-25 00:00,1-2 Miles,M,683-555-0113
28287,311,AW00028287,,Lauren,M,Bennett,FALSE,1971-05-13 00:00,,F,lauren48@adventure-works.com,110000,3,3,Partial College,Professional,1,4,9687 Shakespeare Drive,,2013-04-23 00:00,5-10 Miles,M,287-555-0119
28288,311,AW00028288,,Marco,A,Srini,FALSE,1971-08-29 00:00,,M,marco9@adventure-works.com,110000,3,3,Partial College,Professional,1,4,4861 Via Valencia,,2011-04-27 00:00,5-10 Miles,S,305-555-0157
28289,355,AW00028289,,Jack,L,Gonzales,FALSE,1966-03-20 00:00,,M,jack17@adventure-works.com,160000,1,3,Partial College,Professional,0,3,920 Holiday Hills Drive,,2013-12-16 00:00,2-5 Miles,S,953-555-0127
28290,49,AW00028290,,Ian,W,Brooks,FALSE,1959-10-13 00:00,,M,ian66@adventure-works.com,70000,2,0,Partial High School,Skilled Manual,0,2,6286 Mt. Sequoia Ct.,,2013-05-12 00:00,1-2 Miles,S,459-555-0137
28291,611,AW00028291,,David,A,Miller,FALSE,1959-10-19 00:00,,M,david64@adventure-works.com,70000,3,0,Partial High School,Skilled Manual,0,2,5722 Hemlock Ave.,,2013-09-14 00:00,1-2 Miles,S,587-555-0166
28292,55,AW00028292,,Alexandra,,Smith,FALSE,1971-05-03 00:00,,F,alexandra92@adventure-works.com,70000,3,0,Partial High School,Skilled Manual,1,2,2926 Woodside Court,,2013-04-29 00:00,5-10 Miles,S,267-555-0176
28293,369,AW00028293,,Shelby,V,Cox,FALSE,1965-02-11 00:00,,F,shelby11@adventure-works.com,60000,2,0,Partial High School,Skilled Manual,0,2,4943 Lightwood Drive,,2011-04-26 00:00,1-2 Miles,S,324-555-0129
28294,337,AW00028294,,Alexis,,Jenkins,FALSE,1960-02-01 00:00,,F,alexis29@adventure-works.com,60000,2,0,Partial High School,Skilled Manual,1,2,3763 Rosemarie Pl.,,2011-04-26 00:00,5-10 Miles,S,767-555-0158
28295,543,AW00028295,,Wyatt,J,Collins,FALSE,1959-08-21 00:00,,M,wyatt48@adventure-works.com,60000,2,0,Partial High School,Skilled Manual,0,2,4650 Big Canyon Road,,2011-04-26 00:00,1-2 Miles,M,124-555-0119
28296,299,AW00028296,,Thomas,C,Butler,FALSE,1964-09-12 00:00,,M,thomas16@adventure-works.com,70000,3,0,Graduate Degree,Management,0,2,4839 Belle Dr,,2011-04-11 00:00,1-2 Miles,S,246-555-0115
28297,545,AW00028297,,Gabrielle,,Edwards,FALSE,1964-03-19 00:00,,F,gabrielle46@adventure-works.com,70000,3,0,Graduate Degree,Management,0,2,3769 Green Tea Drive,,2011-04-07 00:00,1-2 Miles,S,658-555-0156
